   19    62     7000.0 
   19    63     7000.0 
   19    64     3000.0 
   19    65     3000.0 
   19    66     3000.0 
   19    67     3000.0 
   19    68     3000.0 
   19    69     3000.0 
   19    70     7000.0 
   19    71     7000.0 
   20    33     7000.0 
   20    34     7000.0 
   20    35     3000.0 
   20    36     3000.0 
   20    37     7000.0 
   20    38     7000.0 
   20    39     3000.0 
   20    40     3000.0 
   20    41     7000.0 
   20    42     7000.0 
   20    43     3000.0 
   20    44     3000.0 
   20    45     7000.0 
   20    46     7000.0 
   20    47     3000.0 
   20    48     3000.0 
   20    49     7000.0 
   20    50     7000.0 
   20    51     7000.0 
   20    52     7000.0 
   20    53     3000.0 
   20    54     3000.0 
   20    55     7000.0 
   20    56     7000.0 
   20    57     7000.0 
   20    58     7000.0 
   20    59     7000.0 
   20    60     7000.0 
   20    61     4000.0 
   20    62     4000.0 
   20    63     7000.0 
   20    64     7000.0 
   20    65     3000.0 
   20    66     3000.0 
   20    67     3000.0 
   20    68     3000.0 
   20    69     3000.0 
   20    70     3000.0 
   20    71     7000.0 
   20    72     7000.0 
   21    32     7000.0 
   21    33     7000.0 
   21    34     3000.0 
   21    35     3000.0 
   21    36     7000.0 
   21    37     7000.0 
   21    38     3000.0 
   21    39     3000.0 
   21    40     7000.0 
   21    41     7000.0 
   21    42     3000.0 
   21    43     3000.0 
   21    44     7000.0 
   21    45     7000.0 
   21    46     3000.0 
   21    47     3000.0 
   21    48     7000.0 
   21    49     7000.0 
   21    50     7000.0 
   21    51     7000.0 
   21    52     3000.0 
   21    53     3000.0 
   21    54     7000.0 
   21    55     7000.0 
   21    56     7000.0 
   21    57     7000.0 
   21    58     7000.0 
   21    59     7000.0 
   21    60     4000.0 
   21    61     4000.0 
   21    62     3000.0 
   21    63     3000.0 
   21    64     7000.0 
   21    65     7000.0 
   21    66     3000.0 
   21    67     3000.0 
   21    68     3000.0 
   21    69     3000.0 
   21    70     3000.0 
   21    71     3000.0 
   21    72     7000.0 
   21    73     7000.0 
   22    31     7000.0 
   22    32     7000.0 
   22    33     3000.0 
   22    34     3000.0 
   22    35     3000.0 
   22    36     3000.0 
   22    37     7000.0 
   22    38     7000.0 
   22    39     3000.0 
   22    40     3000.0 
   22    41     7000.0 
   22    42     7000.0 
   22    43     3000.0 
   22    44     3000.0 
   22    45     7000.0 
   22    46     7000.0 
   22    47     3000.0 
   22    48     3000.0 
   22    49     7000.0 
   22    50     7000.0 
   22    51     7000.0 
   22    52     7000.0 
   22    53     3000.0 
   22    54     3000.0 
   22    55     7000.0 
   22    56     7000.0 
   22    57     7000.0 
   22    58     7000.0 
   22    59     7000.0 
   22    60     7000.0 
   22    61     4000.0 
   22    62     4000.0 
   22    63     3000.0 
   22    64     3000.0 
   22    65     7000.0 
   22    66     7000.0 
   22    67     3000.0 
   22    68     3000.0 
   22    69     3000.0 
   22    70     3000.0 
   22    71     3000.0 
   22    72     3000.0 
   22    73     7000.0 
   22    74     7000.0 
   23    30     7000.0 
   23    31     7000.0 
   23    32     3000.0 
   23    33     3000.0 
   23    34     3000.0 
   23    35     3000.0 
   23    36     7000.0 
   23    37     7000.0 
   23    38     3000.0 
   23    39     3000.0 
   23    40     7000.0 
   23    41     7000.0 
   23    42     3000.0 
   23    43     3000.0 
   23    44     7000.0 
   23    45     7000.0 
   23    46     3000.0 
   23    47     3000.0 
   23    48     7000.0 
   23    49     7000.0 
   23    50     7000.0 
   23    51     7000.0 
   23    52     3000.0 
   23    53     3000.0 
   23    54     7000.0 
   23    55     7000.0 
   23    56     7000.0 
   23    57     7000.0 
   23    58     7000.0 
   23    59     7000.0 
   23    60     4000.0 
   23    61     4000.0 
   23    62     3000.0 
   23    63     3000.0 
   23    64     7000.0 
   23    65     7000.0 
   23    66     7000.0 
   23    67     7000.0 
   23    68     3000.0 
   23    69     3000.0 
   23    70     3000.0 
   23    71     3000.0 
   23    72     3000.0 
   23    73     3000.0 
   23    74     7000.0 
   23    75     7000.0 
   24    29     7000.0 
   24    30     7000.0 
   24    31     3000.0 
   24    32     3000.0 
   24    33     3000.0 
   24    34     3000.0 
   24    35     7000.0 
   24    36     7000.0 
   24    37     3000.0 
   24    38     3000.0 
   24    39     7000.0 
   24    40     7000.0 
   24    41     3000.0 
   24    42     3000.0 
   24    43     7000.0 
   24    44     7000.0 
   24    45     3000.0 
   24    46     3000.0 
   24    47     7000.0 
   24    48     7000.0 
   24    49     3000.0 
   24    50     3000.0 
   24    51     7000.0 
   24    52     7000.0 
   24    53     3000.0 
   24    54     3000.0 
   24    55     7000.0 
   24    56     7000.0 
   24    57     7000.0 
   24    58     7000.0 
   24    59     7000.0 
   24    60     7000.0 
   24    61     4000.0 
   24    62     4000.0 
   24    63     3000.0 
   24    64     3000.0 
   24    65     7000.0 
   24    66     7000.0 
   24    67     7000.0 
   24    68     7000.0 
   24    69     3000.0 
   24    70     3000.0 
   24    71     3000.0 
   24    72     3000.0 
   24    73     3000.0 
   24    74     3000.0 
   24    75     7000.0 
   24    76     7000.0 
   25    28     7000.0 
   25    29     7000.0 
   25    30     3000.0 
   25    31     3000.0 
   25    32     3000.0 
   25    33     3000.0 
   25    34     7000.0 
   25    35     7000.0 
   25    36     3000.0 
   25    37     3000.0 
   25    38     7000.0 
   25    39     7000.0 
   25    40     3000.0 
   25    41     3000.0 
   25    42     7000.0 
   25    43     7000.0 
   25    44     3000.0 
   25    45     3000.0 
   25    46     7000.0 
   25    47     7000.0 
   25    48     3000.0 
   25    49     3000.0 
   25    50     7000.0 
   25    51     7000.0 
   25    52     3000.0 
   25    53     3000.0 
   25    54     7000.0 
   25    55     7000.0 
   25    56     7000.0 
   25    57     7000.0 
   25    58     7000.0 
   25    59     7000.0 
   25    60     4000.0 
   25    61     4000.0 
   25    62     3000.0 
   25    63     3000.0 
   25    64     7000.0 
   25    65     7000.0 
   25    66     7000.0 
   25    67     7000.0 
   25    68     3000.0 
   25    69     3000.0 
   25    70     3000.0 
   25    71     3000.0 
   25    72     3000.0 
   25    73     3000.0 
   25    74     7000.0 
   25    75     7000.0 
   25    76     7000.0 
   25    77     7000.0 
   26    27     7000.0 
   26    28     7000.0 
   26    29     3000.0 
   26    30     3000.0 
   26    31     3000.0 
   26    32     3000.0 
   26    33     7000.0 
   26    34     7000.0 
   26    35     3000.0 
   26    36     3000.0 
   26    37     7000.0 
   26    38     7000.0 
   26    39     3000.0 
   26    40     3000.0 
   26    41     7000.0 
   26    42     7000.0 
   26    43     3000.0 
   26    44     3000.0 
   26    45     7000.0 
   26    46     7000.0 
   26    47     3000.0 
   26    48     3000.0 
   26    49     7000.0 
   26    50     7000.0 
   26    51     3000.0 
   26    52     3000.0 
   26    53     7000.0 
   26    54     7000.0 
   26    55     7000.0 
   26    56     7000.0 
   26    57     7000.0 
   26    58     7000.0 
   26    59     7000.0 
   26    60     7000.0 
   26    61     7000.0 
   26    62     7000.0 
   26    63     3000.0 
   26    64     3000.0 
   26    65     7000.0 
   26    66     7000.0 
   26    67     7000.0 
   26    68     7000.0 
   26    69     3000.0 
   26    70     3000.0 
   26    71     3000.0 
   26    72     3000.0 
   26    73     3000.0 
   26    74     3000.0 
   26    75     7000.0 
   26    76     7000.0 
   26    77     7000.0 
   26    78     7000.0 
   27    26     7000.0 
   27    27     7000.0 
   27    28     3000.0 
   27    29     3000.0 
   27    30     3000.0 
   27    31     3000.0 
   27    32     7000.0 
   27    33     7000.0 
   27    34     3000.0 
   27    35     3000.0 
   27    36     7000.0 
   27    37     7000.0 
   27    38     3000.0 
   27    39     3000.0 
   27    40     7000.0 
   27    41     7000.0 
   27    42     3000.0 
   27    43     3000.0 
   27    44     7000.0 
   27    45     7000.0 
   27    46     3000.0 
   27    47     3000.0 
   27    48     7000.0 
   27    49     7000.0 
   27    50     3000.0 
   27    51     3000.0 
   27    52     7000.0 
   27    53     7000.0 
   27    54     7000.0 
   27    55     7000.0 
   27    56     7000.0 
   27    57     7000.0 
   27    58     7000.0 
   27    59     7000.0 
   27    60     7000.0 
   27    61     7000.0 
   27    62     3000.0 
   27    63     3000.0 
   27    64     7000.0 
   27    65     7000.0 
   27    66     3000.0 
   27    67     3000.0 
   27    68     7000.0 
   27    69     7000.0 
   27    70     3000.0 
   27    71     3000.0 
   27    72     3000.0 
   27    73     3000.0 
   27    74     3000.0 
   27    75     3000.0 
   27    76     7000.0 
   27    77     7000.0 
   27    78     7000.0 
   27    79     7000.0 
   28    25     7000.0 
   28    26     7000.0 
   28    27     3000.0 
   28    28     3000.0 
   28    29     3000.0 
   28    30     3000.0 
   28    31     7000.0 
   28    32     7000.0 
   28    33     3000.0 
   28    34     3000.0 
   28    35     7000.0 
   28    36     7000.0 
   28    37     3000.0 
   28    38     3000.0 
   28    39     7000.0 
   28    40     7000.0 
   28    41     3000.0 
   28    42     3000.0 
   28    43     7000.0 
   28    44     7000.0 
   28    45     3000.0 
   28    46     3000.0 
   28    47     7000.0 
   28    48     7000.0 
   28    49     3000.0 
   28    50     3000.0 
   28    51     7000.0 
   28    52     7000.0 
   28    53     7000.0 
   28    54     7000.0 
   28    55     7000.0 
   28    56     7000.0 
   28    57     7000.0 
   28    58     7000.0 
   28    59     7000.0 
   28    60     7000.0 
   28    61     3000.0 
   28    62     3000.0 
   28    63     7000.0 
   28    64     7000.0 
   28    65     3000.0 
   28    66     3000.0 
   28    67     7000.0 
   28    68     7000.0 
   28    69     3000.0 
   28    70     3000.0 
   28    71     3000.0 
   28    72     3000.0 
   28    73     3000.0 
   28    74     3000.0 
   28    75     7000.0 
   28    76     7000.0 
   28    77     3000.0 
   28    78     3000.0 
   28    79     7000.0 
   28    80     7000.0 
   29    24     7000.0 
   29    25     7000.0 
   29    26     3000.0 
   29    27     3000.0 
   29    28     3000.0 
   29    29     3000.0 
   29    30     7000.0 
   29    31     7000.0 
   29    32     3000.0 
   29    33     3000.0 
   29    34     7000.0 
   29    35     7000.0 
   29    36     3000.0 
   29    37     3000.0 
   29    38     7000.0 
   29    39     7000.0 
   29    40     3000.0 
   29    41     3000.0 
   29    42     7000.0 
   29    43     7000.0 
   29    44     3000.0 
   29    45     3000.0 
   29    46     3000.0 
   29    47     3000.0 
   29    48     7000.0 
   29    49     7000.0 
   29    50     3000.0 
   29    51     3000.0 
   29    52     7000.0 
   29    53     7000.0 
   29    54     7000.0 
   29    55     7000.0 
   29    56     7000.0 
   29    57     7000.0 
   29    58     7000.0 
   29    59     7000.0 
   29    60     7000.0 
   29    61     7000.0 
   29    62     3000.0 
   29    63     3000.0 
   29    64     7000.0 
   29    65     7000.0 
   29    66     3000.0 
   29    67     3000.0 
   29    68     7000.0 
   29    69     7000.0 
   29    70     3000.0 
   29    71     3000.0 
   29    72     3000.0 
   29    73     3000.0 
   29    74     3000.0 
   29    75     3000.0 
   29    76     7000.0 
   29    77     7000.0 
   29    78     3000.0 
   29    79     3000.0 
   29    80     7000.0 
   29    81     7000.0 
   30    23     7000.0 
   30    24     7000.0 
   30    25     3000.0 
   30    26     3000.0 
   30    27     3000.0 
   30    28     3000.0 
   30    29     7000.0 
   30    30     7000.0 
   30    31     3000.0 
   30    32     3000.0 
   30    33     7000.0 
   30    34     7000.0 
   30    35     3000.0 
   30    36     3000.0 
   30    37     7000.0 
   30    38     7000.0 
   30    39     3000.0 
   30    40     3000.0 
   30    41     7000.0 
   30    42     7000.0 
   30    43     3000.0 
   30    44     3000.0 
   30    45     3000.0 
   30    46     3000.0 
   30    47     7000.0 
   30    48     7000.0 
   30    49     3000.0 
   30    50     3000.0 
   30    51     7000.0 
   30    52     7000.0 
   30    53     7000.0 
   30    54     7000.0 
   30    55     3000.0 
   30    56     3000.0 
   30    57     3000.0 
   30    58     3000.0 
   30    59     7000.0 
   30    60     7000.0 
   30    61     7000.0 
   30    62     7000.0 
   30    63     3000.0 
   30    64     3000.0 
   30    65     7000.0 
   30    66     7000.0 
   30    67     3000.0 
   30    68     3000.0 
   30    69     7000.0 
   30    70     7000.0 
   30    71     3000.0 
   30    72     3000.0 
   30    73     3000.0 
   30    74     3000.0 
   30    75     3000.0 
   30    76     3000.0 
   30    77     7000.0 
   30    78     7000.0 
   30    79     3000.0 
   30    80     3000.0 
   30    81     7000.0 
   30    82     7000.0 
   31    22     7000.0 
   31    23     7000.0 
   31    24     3000.0 
   31    25     3000.0 
   31    26     3000.0 
   31    27     3000.0 
   31    28     7000.0 
   31    29     7000.0 
   31    30     3000.0 
   31    31     3000.0 
   31    32     7000.0 
   31    33     7000.0 
   31    34     3000.0 
   31    35     3000.0 
   31    36     7000.0 
   31    37     7000.0 
   31    38     3000.0 
   31    39     3000.0 
   31    40     7000.0 
   31    41     7000.0 
   31    42     3000.0 
   31    43     3000.0 
   31    44     3000.0 
   31    45     3000.0 
   31    46     7000.0 
   31    47     7000.0 
   31    48     3000.0 
   31    49     3000.0 
   31    50     7000.0 
   31    51     7000.0 
   31    52     7000.0 
   31    53     7000.0 
   31    54     3000.0 
   31    55     3000.0 
   31    56     3000.0 
   31    57     3000.0 
   31    58     7000.0 
   31    59     7000.0 
   31    60     7000.0 
   31    61     7000.0 
   31    62     3000.0 
   31    63     3000.0 
   31    64     7000.0 
   31    65     7000.0 
   31    66     3000.0 
   31    67     3000.0 
   31    68     7000.0 
   31    69     7000.0 
   31    70     3000.0 
   31    71     3000.0 
   31    72     3000.0 
   31    73     3000.0 
   31    74     3000.0 
   31    75     3000.0 
   31    76     7000.0 
   31    77     7000.0 
   31    78     3000.0 
   31    79     3000.0 
   31    80     7000.0 
   31    81     7000.0 
   31    82     3000.0 
   31    83     3000.0 
   32    21     7000.0 
   32    22     7000.0 
   32    23     3000.0 
   32    24     3000.0 
   32    25     3000.0 
   32    26     3000.0 
   32    27     7000.0 
   32    28     7000.0 
   32    29     3000.0 
   32    30     3000.0 
   32    31     7000.0 
   32    32     7000.0 
   32    33     3000.0 
   32    34     3000.0 
   32    35     7000.0 
   32    36     7000.0 
   32    37     3000.0 
   32    38     3000.0 
   32    39     7000.0 
   32    40     7000.0 
   32    41     3000.0 
   32    42     3000.0 
   32    43     3000.0 
   32    44     3000.0 
   32    45     7000.0 
   32    46     7000.0 
   32    47     3000.0 
   32    48     3000.0 
   32    49     7000.0 
   32    50     7000.0 
   32    51     7000.0 
   32    52     7000.0 
   32    53     3000.0 
   32    54     3000.0 
   32    55     3000.0 
   32    56     3000.0 
   32    57     7000.0 
   32    58     7000.0 
   32    59     7000.0 
   32    60     7000.0 
   32    61     7000.0 
   32    62     7000.0 
   32    63     3000.0 
   32    64     3000.0 
   32    65     7000.0 
   32    66     7000.0 
   32    67     3000.0 
   32    68     3000.0 
   32    69     7000.0 
   32    70     7000.0 
   32    71     3000.0 
   32    72     3000.0 
   32    73     3000.0 
   32    74     3000.0 
   32    75     3000.0 
   32    76     3000.0 
   32    77     7000.0 
   32    78     7000.0 
   32    79     3000.0 
   32    80     3000.0 
   32    81     7000.0 
   32    82     7000.0 
   32    83     3000.0 
   32    84     3000.0 
   33    20     7000.0 
   33    21     7000.0 
   33    22     3000.0 
   33    23     3000.0 
   33    24     3000.0 
   33    25     3000.0 
   33    26     7000.0 
   33    27     7000.0 
   33    28     3000.0 
   33    29     3000.0 
   33    30     7000.0 
   33    31     7000.0 
   33    32     3000.0 
   33    33     3000.0 
   33    34     7000.0 
   33    35     7000.0 
   33    36     3000.0 
   33    37     3000.0 
   33    38     7000.0 
   33    39     7000.0 
   33    40     3000.0 
   33    41     3000.0 
   33    42     3000.0 
   33    43     3000.0 
   33    44     7000.0 
   33    45     7000.0 
   33    46     3000.0 
   33    47     3000.0 
   33    48     7000.0 
   33    49     7000.0 
   33    50     7000.0 
   33    51     7000.0 
   33    52     3000.0 
   33    53     3000.0 
   33    54     3000.0 
   33    55     3000.0 
   33    56     7000.0 
   33    57     7000.0 
   33    58     7000.0 
   33    59     7000.0 
   33    60     7000.0 
   33    61     7000.0 
   33    62     3000.0 
   33    63     3000.0 
   33    64     7000.0 
   33    65     7000.0 
   33    66     3000.0 
   33    67     3000.0 
   33    68     7000.0 
   33    69     7000.0 
   33    70     3000.0 
   33    71     3000.0 
   33    72     3000.0 
   33    73     3000.0 
   33    74     3000.0 
   33    75     3000.0 
   33    76     3000.0 
   33    77     3000.0 
   33    78     3000.0 
   33    79     3000.0 
   33    80     3000.0 
   33    81     3000.0 
   33    82     7000.0 
   33    83     7000.0 
   33    84     3000.0 
   33    85     3000.0 
   34    19     7000.0 
   34    20     7000.0 
   34    21     3000.0 
   34    22     3000.0 
   34    23     3000.0 
   34    24     3000.0 
   34    25     7000.0 
   34    26     7000.0 
   34    27     3000.0 
   34    28     3000.0 
   34    29     7000.0 
   34    30     7000.0 
   34    31     3000.0 
   34    32     3000.0 
   34    33     3000.0 
   34    34     3000.0 
   34    35     3000.0 
   34    36     3000.0 
   34    37     3000.0 
   34    38     3000.0 
   34    39     7000.0 
   34    40     7000.0 
   34    41     3000.0 
   34    42     3000.0 
   34    43     3000.0 
   34    44     3000.0 
   34    45     7000.0 
   34    46     7000.0 
   34    47     3000.0 
   34    48     3000.0 
   34    49     7000.0 
   34    50     7000.0 
   34    51     7000.0 
   34    52     7000.0 
   34    53     3000.0 
   34    54     3000.0 
   34    55     3000.0 
   34    56     3000.0 
   34    57     7000.0 
   34    58     7000.0 
   34    59     7000.0 
   34    60     7000.0 
   34    61     7000.0 
   34    62     7000.0 
   34    63     3000.0 
   34    64     3000.0 
   34    65     7000.0 
   34    66     7000.0 
   34    67     3000.0 
   34    68     3000.0 
   34    69     7000.0 
   34    70     7000.0 
   34    71     3000.0 
   34    72     3000.0 
   34    73     3000.0 
   34    74     3000.0 
   34    75     3000.0 
   34    76     3000.0 
   34    77     3000.0 
   34    78     3000.0 
   34    79     3000.0 
   34    80     3000.0 
   34    81     3000.0 
   34    82     3000.0 
   34    83     7000.0 
   34    84     7000.0 
   34    85     3000.0 
   34    86     3000.0 
   35    18     7000.0 
   35    19     7000.0 
   35    20     3000.0 
   35    21     3000.0 
   35    22     3000.0 
   35    23     3000.0 
   35    24     3000.0 
   35    25     3000.0 
   35    26     3000.0 
   35    27     3000.0 
   35    28     3000.0 
   35    29     3000.0 
   35    30     7000.0 
   35    31     7000.0 
   35    32     3000.0 
   35    33     3000.0 
   35    34     3000.0 
   35    35     3000.0 
   35    36     3000.0 
   35    37     3000.0 
   35    38     3000.0 
   35    39     3000.0 
   35    40     7000.0 
   35    41     7000.0 
   35    42     3000.0 
   35    43     3000.0 
   35    44     3000.0 
   35    45     3000.0 
   35    46     7000.0 
   35    47     7000.0 
   35    48     3000.0 
   35    49     3000.0 
   35    50     7000.0 
   35    51     7000.0 
   35    52     7000.0 
   35    53     7000.0 
   35    54     3000.0 
   35    55     3000.0 
   35    56     3000.0 
   35    57     3000.0 
   35    58     7000.0 
   35    59     7000.0 
   35    60     7000.0 
   35    61     7000.0 
   35    62     7000.0 
   35    63     7000.0 
   35    64     3000.0 
   35    65     3000.0 
   35    66     7000.0 
   35    67     7000.0 
   35    68     3000.0 
   35    69     3000.0 
   35    70     7000.0 
   35    71     7000.0 
   35    72     3000.0 
   35    73     3000.0 
   35    74     3000.0 
   35    75     3000.0 
   35    76     3000.0 
   35    77     3000.0 
   35    78     3000.0 
   35    79     3000.0 
   35    80     3000.0 
   35    81     3000.0 
   35    82     3000.0 
   35    83     3000.0 
   35    84     7000.0 
   35    85     7000.0 
   35    86     3000.0 
   35    87     3000.0 
   36    17     7000.0 
   36    18     7000.0 
   36    19     3000.0 
   36    20     3000.0 
   36    21     3000.0 
   36    22     3000.0 
   36    23     3000.0 
   36    24     3000.0 
   36    25     3000.0 
   36    26     3000.0 
   36    27     3000.0 
   36    28     3000.0 
